X1,X2,in_trial,U,xb1,xb2,p1,p2,p3,UNIF,S,A,Y1,Y0,Y
.8334284,-1.839255,1,-.4783131,-1.294914,-3.318014,.7632737,.209077,.0276494,.7933215,2,0,-1.951456,.3338136,.3338136
.4732556,.8055131,1,-.74562,-.476974,-1.489569,.5416741,.3361947,.1221312,.7705702,2,0,-.4217367,1.01599,1.01599
.4059649,-.2719842,1,.5208399,-.4276403,-1.703569,.545233,.3555169,.0992502,.8079275,2,0,1.119069,.9660788,.9660788
.7907097,-.3786642,1,2.127637,.3366055,-1.236698,.3716743,.5204133,.1079124,.8781947,2,0,6.063418,2.674116,2.674116
1.444952,-.0059836,1,1.316636,.424154,-1.495422,.3633126,.5552495,.0814379,.7259606,2,0,4.90153,3.849799,3.849799
1.779315,.5285823,1,-1.227656,-.2551467,-2.252701,.5319382,.4121472,.0559146,.6979084,2,1,.3129023,3.126065,.3129023
.0137754,.7976342,1,.1791551,-.2915078,-.9878818,.4718092,.3525057,.175685,.4795352,2,0,1.57861,2.850455,2.850455
.8980387,-.0450911,1,-.4732792,-.5392049,-2.09094,.5858977,.3417024,.0723999,.8722255,2,1,1.402565,1.716931,1.402565
.9275951,-.945391,1,.3952468,-.540104,-2.371327,.5966429,.3476564,.0557007,.8791252,2,1,.0287062,1.307578,.0287062
1.527967,-.6105287,1,-.0754507,-.3517507,-2.502785,.5601261,.3940238,.0458501,.9038783,2,0,1.0391,2.432254,2.432254
.5256264,-1.003768,1,.9154413,-.5158375,-2.085231,.5809634,.3468354,.0722012,.8154736,2,1,1.660653,2.248785,1.660653
-.6128231,.2244648,1,.3188732,-.721321,-1.148261,.5545396,.2695671,.1758933,.6086633,2,1,1.500572,1.037807,1.500572
.1727301,1.183799,1,-1.513099,-.756631,-1.452092,.5870871,.2754875,.1374255,.8107532,2,0,-2.87164,.0170502,.0170502
-1.047799,2.025194,1,-.3326134,-.4317106,-.0391103,.3829889,.2487119,.3682992,.4544947,2,0,-2.39238,1.255491,1.255491
.0113996,-.4121594,1,.4710386,-.6646516,-1.707415,.5896968,.3033711,.1069321,.8043932,2,1,1.127512,.8915034,1.127512
-.4204586,.2138977,1,-.6497364,-1.040346,-1.603662,.6432974,.2272979,.1294047,.7936548,2,0,-.9993399,-.3541649,-.3541649
2.324911,-.1217665,1,.2535274,.3029475,-2.259879,.4068006,.5507444,.042455,.729803,2,0,2.355392,3.454703,3.454703
-.2372093,-.1225188,1,-.5631162,-1.067328,-1.854445,.6664596,.2292129,.1043275,.8013492,2,1,-.2508918,.6209785,-.2508918
.6549084,1.283176,1,-.1236413,.0425463,-.9585455,.4120458,.4299551,.1579991,.6184857,2,1,3.107276,4.299171,3.107276
1.502785,-.4870458,1,1.840965,.465147,-1.63291,.3587304,.5711879,.0700817,.6196579,2,0,3.684043,4.514368,4.514368
-2.370084,1.040313,1,.2031776,-1.149941,-.1241357,.4545629,.1439398,.4014972,.512192,2,1,.1929803,-.4285461,.1929803
-.1258916,.8460027,1,-.6589552,-.6683506,-1.254,.5562,.2850822,.1587178,.8320351,2,1,1.115484,2.270429,1.115484
-1.334635,.3790607,1,-.063481,-1.106339,-.9884816,.5872304,.1942369,.2185327,.6568978,2,0,-.3955593,-.0411629,-.0411629
-.4993684,1.037077,1,.5573728,-.24913,-.5209365,.4213289,.3284169,.2502542,.5930597,2,0,-.1977634,1.548529,1.548529
-1.400041,-.4458079,1,1.384857,-.8800634,-.9541706,.5555901,.2304347,.2139752,.716911,2,0,.6748423,2.131612,2.131612
1.737558,-.1045646,1,1.111495,.4196471,-1.731109,.3705745,.5638012,.0656243,.4454407,2,0,4.410977,5.598503,5.598503
1.323937,-1.787307,1,1.112889,-.4297903,-2.77794,.5838352,.3798698,.0362949,.724331,2,1,.45744,.5696421,.45744
.9561637,.1323975,1,1.094487,.1920027,-1.348962,.4046644,.4903213,.1050143,.8808366,2,1,3.400249,3.323665,3.400249
-.1619123,.5906098,1,1.708329,.1733424,-.4608114,.3546043,.4217214,.2236743,.4501282,2,0,3.38637,4.425712,4.425712
.8298846,.4163655,1,-1.966098,-.9850202,-2.356762,.6811255,.2543539,.0645206,.7459581,2,1,-2.735463,1.264037,-2.735463
1.849656,.4883805,1,.0343031,.2687536,-1.789122,.4039687,.5285254,.0675059,.7704276,2,0,3.699273,5.649297,5.649297
.1645175,.062143,1,.8934991,-.2389616,-1.25141,.4822656,.3797577,.1379768,.6209553,2,0,3.122344,3.314129,3.314129
-.338543,1.260712,1,.4080937,-.1537719,-.4727181,.4031001,.3456453,.2512546,.4876009,2,1,.0218542,3.843078,.0218542
.8699859,-.2166361,1,.3652719,-.2801316,-1.861773,.523264,.3954224,.0813136,.9041938,2,0,1.085923,2.220025,2.220025
1.562476,.8647779,1,-.5658877,.0615718,-1.688964,.4447968,.4730444,.0821588,.5848253,2,0,2.362808,4.813604,4.813604
.6461879,-1.352494,1,1.416358,-.405246,-2.158528,.5610703,.3741288,.0648008,.841774,2,1,3.734505,1.370797,3.734505
1.341338,.7682527,1,1.0848,.6020668,-1.022956,.3139304,.573202,.1128676,.5356644,2,1,3.169579,6.30032,3.169579
.3961846,-1.00055,1,.9395399,-.5572457,-2.035991,.5870834,.3362723,.0766443,.7487724,2,1,2.443584,1.295067,2.443584
-.1325531,-.711008,1,.1398923,-.9784603,-2.007416,.6621531,.2488963,.0889505,.7759125,2,1,1.005478,.2660325,1.005478
-.9633211,1.441104,1,1.074764,-.0636439,.1023683,.3282853,.308043,.3636717,.3387967,2,1,2.92428,3.623724,2.92428
.3341281,.1856775,1,2.304165,.4518745,-.6426001,.3228746,.5073182,.1698072,.5959651,2,1,6.409164,4.055596,6.409164
-.5123476,-.2150457,1,2.263901,-.0701469,-.6931702,.4111427,.3832906,.2055666,.4204481,2,0,5.059985,.8305534,.8305534
-.0534378,.391556,1,-.6538525,-.8211664,-1.587773,.6081621,.2675416,.1242963,.7315292,2,0,-.6363572,1.407904,1.407904
-1.178669,-.6720953,1,-.6013967,-1.687413,-1.980062,.7558247,.1398257,.1043496,.7669158,2,0,-1.852678,-.7501587,-.7501587
.5707729,1.040241,1,-.1591471,-.1044658,-1.117127,.4488282,.4043069,.1468649,.5436621,2,1,-.6224591,1.117512,-.6224591
2.229432,-.2394567,1,.2148501,.2008327,-2.32967,.4310813,.5269625,.0419562,.4495252,2,1,2.367094,2.399538,2.367094
.6501145,1.142503,1,-.7261136,-.2607169,-1.298955,.4894006,.3770827,.1335167,.7563226,2,1,-.0847908,2.014126,-.0847908
.3493951,-.0131169,1,-1.072403,-.9916202,-2.153867,.6724905,.2494773,.0780322,.9016404,2,0,-1.680255,1.181419,1.181419
-1.523667,-.4256299,1,-.7752549,-1.797858,-1.780469,.7495059,.1241582,.126336,.8196626,2,1,-3.60428,-.5068399,-3.60428
2.121844,.9231986,1,-.857731,.1937314,-1.927722,.4238636,.514473,.0616634,.4727677,2,0,-.1161758,2.077616,2.077616
1.86932,1.556868,1,-.8333167,.3581716,-1.40595,.3737137,.5346763,.09161,.7128597,2,1,.0536929,3.885141,.0536929
1.054088,.9028842,1,-1.168676,-.3735208,-1.760706,.5375679,.3700116,.0924205,.582709,2,1,.9042381,3.712554,.9042381
.4127745,-.4543808,1,.4901386,-.511283,-1.844404,.5688784,.3411709,.0899507,.8820298,2,1,.5105538,2.008137,.5105538
-.6766807,1.398831,1,1.614636,.2543381,.2095052,.2838751,.3660876,.3500373,.5067432,2,0,3.443022,5.778827,5.778827
.5024239,.4270616,1,.9146664,.0545921,-1.087094,.4178323,.4412768,.1408909,.5624501,2,1,1.653696,4.019573,1.653696
.7623256,.8723922,1,-.9119292,-.4000816,-1.593805,.5337841,.357777,.1084389,.6538516,2,0,.4149083,2.64894,2.64894
1.012302,.6437646,1,-1.134656,-.4817337,-1.914499,.5665314,.349953,.0835156,.6770195,2,1,-.0511477,3.222891,-.0511477
1.509934,-.7134073,1,.9803303,.0273062,-2.140825,.4661483,.4790524,.0547994,.770267,2,0,3.043116,3.805083,3.805083
.219482,.4463837,1,.0224224,-.4140704,-1.354078,.5210668,.3444014,.1345318,.7148476,2,1,2.465545,2.325238,2.465545
-.0623912,-.9460099,1,-.3537396,-1.245448,-2.390642,.7249619,.2086527,.0663854,.8238943,2,1,-1.224386,-1.759731,-1.224386
.4750332,.68533,1,.6698175,.0489272,-.9994743,.4135278,.4342638,.1522084,.4677598,2,0,1.965946,3.39351,3.39351
.2972798,1.245764,1,.2590343,.0375327,-.7264327,.39653,.4116957,.1917743,.724908,2,1,1.738174,3.124708,1.738174
-.6072646,-.049,1,-.02165,-.9680179,-1.477481,.6218724,.236209,.1419186,.6499198,2,0,-.6890357,1.971981,1.971981
-.002061,.2595308,1,-.6388041,-.8477649,-1.687965,.6198603,.2655303,.1146094,.6246481,2,0,-.4912927,.7343799,.7343799
1.017449,1.178871,1,.6027438,.4417754,-.8406169,.3347941,.5207609,.144445,.7024657,2,0,2.927282,3.950795,3.950795
-.6879486,.3892898,1,.5472369,-.5923575,-.9198068,.5123953,.2833659,.2042387,.6787195,2,1,3.232288,1.549926,3.232288
-.0293639,-.2283382,1,-.6768488,-1.072075,-2.033701,.6788185,.2323579,.0888236,.8685765,2,0,-1.041495,2.895624,2.895624
-.4593039,1.424789,1,1.27152,.2138804,.0258412,.3063113,.3793588,.3143299,.4629353,2,1,4.014811,3.007896,4.014811
-.9953505,2.264638,1,-1.110543,-.628782,-.2036526,.4257155,.2270089,.3472756,.5814284,2,1,-1.364524,2.34228,-1.364524
.7507059,.9634426,1,.0744078,.03205,-1.127425,.4243698,.4381912,.137439,.6996456,2,1,2.151055,4.648963,2.151055
1.102291,-1.891384,1,1.504037,-.4032622,-2.62772,.5745872,.3839029,.0415099,.9192634,2,0,4.657074,3.217826,3.217826
.0992927,1.913827,1,-.7204751,-.1690248,-.6035662,.4181745,.3531434,.2286821,.6784512,2,0,-.0962336,1.816417,1.816417
1.709071,-1.895716,1,-.2656693,-.8765445,-3.522837,.69169,.2878943,.0204156,.8252904,2,1,.9527797,.4969541,.9527797
-.7098256,1.24904,1,1.168739,-.0006316,-.0655822,.3406121,.3403971,.3189908,.3429749,2,0,2.216621,2.913495,2.913495
.1622745,-.5649554,1,1.067501,-.4235858,-1.614884,.5394882,.3532002,.1073116,.5613109,2,0,2.170714,2.428841,2.428841
.054162,-.2722043,1,-.7655679,-1.091967,-2.124108,.6872401,.2306075,.0821524,.7366183,2,1,.0815695,2.156892,.0815695
.1113052,-.1439287,1,1.484464,-.1044763,-1.139324,.4502818,.4056121,.1441061,.8529757,2,1,3.524882,4.384164,3.524882
-.3352824,1.080111,1,-.1631556,-.4572993,-.8304615,.4833629,.3059643,.2106728,.7080298,2,1,1.116544,3.471527,1.116544
2.027785,.4792165,1,-.0886945,.2873921,-1.89659,.4027344,.5368235,.0604422,.4780019,2,1,1.173871,5.295426,1.173871
.7909061,1.849893,1,-.5157983,.1684665,-.7638575,.3774504,.4467083,.1758413,.7011166,2,0,.6370855,3.03364,3.03364
3.373647,.1160107,1,.4679841,.9115384,-2.309812,.2787513,.6935743,.0276744,.6364116,2,0,5.013628,5.015937,5.015937
-.7121987,.3651184,1,1.332581,-.2935612,-.6111555,.4370005,.3258291,.2371704,.744102,2,0,2.959969,3.048621,3.048621
2.00286,-.3039237,1,-.1948079,-.0832756,-2.475276,.4989429,.4590762,.0419809,.6980894,2,1,.3945299,4.136967,.3945299
.0971588,1.051536,1,-1.727334,-.9277652,-1.608893,.6267449,.2478378,.1254173,.793458,2,0,-3.313547,-.1412021,-.1412021
2.709293,1.286615,1,-.7952206,.6046197,-1.819474,.3341501,.6116804,.0541694,.5210456,2,0,-.9393926,4.761103,4.761103
.0036763,2.888976,1,1.941702,1.267015,1.179283,.1281677,.4550259,.4168065,.1553337,2,0,6.785323,7.403914,7.403914
1.86309,1.183396,1,.2730857,.6528233,-1.214421,.3107676,.5969712,.0922612,.6854858,2,1,3.603987,5.076505,3.603987
-.1726845,-1.030231,1,1.93652,-.3956961,-1.48867,.5266252,.35453,.1188449,.662169,2,1,3.992433,.9167049,3.992433
1.071891,-.0160492,1,1.201633,.22218,-1.441706,.4023627,.5024689,.0951684,.7609146,2,0,2.610234,4.026837,4.026837
.0880054,1.937707,1,-1.0735,-.3070582,-.726906,.4506514,.3315027,.2178459,.7113124,2,0,-.1874022,3.788602,3.788602
.1158798,1.010361,1,1.376048,.3214435,-.3845063,.3268076,.450706,.2224863,.6568651,2,0,4.625699,4.184388,4.184388
-.5715715,1.485439,1,-1.878402,-1.084232,-1.177006,.6074,.2053992,.1872008,.6099953,2,0,-3.189468,.5855119,.5855119
.9965453,.5491058,1,1.721396,.6315265,-.8175489,.3010243,.5660698,.132906,.4755696,2,0,5.563342,2.70677,2.70677
.2533588,1.017779,1,.014668,-.1717977,-.9709066,.4502701,.3791948,.1705351,.6400425,2,0,-.1909178,3.281415,3.281415
-.088975,.1402207,1,.3597962,-.526484,-1.340763,.5398623,.3188849,.1412528,.7786802,2,0,.9026996,3.156358,3.156358
1.33537,.9583486,1,-.2392516,.1398676,-1.426332,.4183558,.48116,.1004842,.5138467,2,1,2.431627,3.143298,2.431627
-1.319455,-.2705553,1,.9168203,-.9661022,-1.04565,.5773583,.2197215,.2029202,.5847744,2,1,.9690156,-.0132449,.9690156
1.903055,.2218224,1,-.6155949,-.0811857,-2.252759,.493308,.454841,.051851,.9355613,2,1,1.574187,3.686237,1.574187
.4150686,.1093359,1,.7736771,-.1668204,-1.339361,.4743012,.4014256,.1242731,.7907138,2,1,2.564209,1.563003,2.564209
.6534467,.3554785,1,1.510943,.3285716,-.9383891,.3596811,.4995909,.140728,.517975,2,1,3.09339,3.391535,3.09339
1.968783,-1.203107,1,-.6833747,-.6597766,-3.286836,.6433604,.332596,.0240436,.9307545,2,0,-2.294087,.601689,.601689
-.5180779,-.1659053,1,-1.463828,-1.56401,-2.168924,.7555177,.1581262,.0863561,.7628762,2,0,-1.358404,-1.118681,-1.118681
.3896828,.2559284,1,2.348831,.5209948,-.5917774,.3089238,.5201355,.1709408,.5587717,2,0,5.599341,2.725773,2.725773
-1.62666,.0562697,1,1.418057,-.754913,-.5275011,.4854065,.228166,.2864275,.5830703,2,1,2.297512,1.21277,2.297512
1.234131,2.450511,1,.5012916,1.004103,-.0626545,.2141913,.5846258,.201183,.2639677,2,1,3.612648,4.696375,3.612648
-.807125,-.3643,1,-1.789603,-1.893741,-2.355377,.8029771,.1208543,.0761686,.8114268,2,1,-3.428318,-2.315305,-3.428318
1.342255,.3039156,1,-.0033144,-.0270263,-1.786266,.4670888,.4546342,.078277,.8487564,2,0,2.16,2.088533,2.088533
1.365413,.6989818,1,1.949561,.9343717,-.7272664,.2482103,.6318475,.1199422,.8585567,2,0,5.774715,4.609411,4.609411
.4698471,-.054686,1,-.3806773,-.6791652,-1.936861,.6056217,.3070745,.0873038,.7002606,2,0,-2.033651,.544172,.544172
.8571866,1.037671,1,-.2084291,-.0093593,-1.221287,.4375344,.4334584,.1290072,.7296801,2,1,.9370795,.5217129,.9370795
-.7190685,.2695346,1,-.3723482,-1.026392,-1.366722,.619871,.2220982,.1580307,.6530378,2,1,1.016065,2.255891,1.016065
1.580513,.1465791,1,.7021838,.2918393,-1.677811,.3959345,.5301119,.0739536,.5451697,2,1,2.661903,4.638764,2.661903
.341517,-.3539166,1,.3957186,-.5377247,-1.792552,.5712294,.3336412,.0951294,.6712151,2,1,2.553841,2.305018,2.553841
-.0382124,1.160626,1,1.82064,.5001584,-.0557542,.2781832,.4587191,.2630977,.2993098,2,1,4.561323,5.984745,4.561323
1.443187,-1.361043,1,.3031983,-.5369044,-2.845084,.6087596,.3558535,.0353868,.940833,2,1,1.72791,2.809062,1.72791
.6992217,.0629933,1,.9817719,.0139787,-1.368854,.4408247,.4470302,.1121451,.4920857,2,0,1.740526,1.457946,1.457946
1.291137,.8314396,1,.0706204,.1961176,-1.375931,.4049773,.4927237,.102299,.7690374,2,0,1.455351,4.732677,4.732677
.3505625,-.5280576,1,.2367787,-.6691098,-1.980305,.6059903,.3103666,.0836431,.847343,2,0,1.42365,1.808426,1.808426
1.049515,-.0050416,1,-.1891824,-.3463566,-1.991566,.5423753,.3836005,.0740242,.6453226,2,0,2.697349,2.384415,2.384415
1.934273,.4120137,1,-.400015,.095998,-2.0425,.4483378,.4935109,.0581513,.9270176,2,1,-1.169441,2.921302,-1.169441
2.740094,.4227847,1,.1919845,.667133,-2.026819,.3246335,.6325947,.0427718,.7355331,2,0,2.504486,4.87536,4.87536
.2411805,-.4129503,1,-.262944,-.8694084,-2.071671,.6471761,.2712959,.0815281,.8724568,2,0,-1.205901,-.8158388,-.8158388
.4123988,.6059849,1,.5690441,-.0495006,-1.077313,.4362595,.4151902,.1485503,.8138624,2,0,.3927154,4.024219,4.024219
.2378199,-1.400612,1,-.1755569,-1.235801,-2.719867,.7371992,.2142315,.0485693,.8951359,2,0,-.8483165,-.0715954,-.0715954
1.053337,-.8655646,1,-.6217744,-.8691198,-2.764536,.6746155,.2828801,.0425044,.7790252,2,0,-2.636622,1.679204,1.679204
1.335682,.5258658,1,2.280162,.9861717,-.704661,.2395079,.642109,.118383,.3355511,2,1,6.578413,6.195736,6.578413
1.769672,1.242126,1,-1.57509,-.1106124,-1.896209,.4888966,.4377021,.0734013,.6787353,2,0,-.901435,2.599158,2.599158
-.4541276,-.3242146,1,1.176458,-.5317249,-1.226509,.5316589,.3123977,.1559434,.750753,2,1,2.481379,2.354651,2.481379
-1.294937,.1577872,1,.1239203,-1.103976,-1.077293,.5980624,.1982877,.2036499,.7469162,2,0,-.4604384,1.058195,1.058195
1.532073,.0431891,1,-.5464202,-.2759877,-2.241806,.5361676,.4068559,.0569766,.7293035,2,1,-.1798528,2.773328,-.1798528
.1999875,1.13841,1,.4351608,.0259688,-.7014427,.3964827,.4069137,.1966036,.3984801,2,1,2.606467,4.511231,2.606467
-.4293692,-.9253232,1,.6328663,-.9858225,-1.870696,.6548151,.2443326,.1008523,.8155031,2,0,.7858369,1.055357,1.055357
-1.069149,1.984201,1,-.5121335,-.5297779,-.134172,.40598,.2390149,.355005,.4766653,2,0,.6553678,2.455164,2.455164
1.085747,2.39685,1,-1.17084,.2441896,-.7351527,.3628422,.4631995,.1739583,.5352085,2,0,.2480924,1.730396,1.730396
.1418726,-.319829,1,2.219736,.1347232,-.9719152,.3964199,.4535916,.1499885,.7240528,2,0,4.939715,5.488818,5.488818
-.7100182,2.009071,1,1.307539,.3637347,.5175646,.2429172,.3494832,.4075996,.340687,2,1,3.443239,4.853563,3.443239
.1480844,.554808,1,-1.6438,-1.074652,-1.933979,.6729528,.2297572,.09729,.7614921,2,1,-2.741406,3.152617,-2.741406
.0084904,.1897179,1,1.330338,-.0733752,-.9409726,.4311274,.400626,.1682466,.6527256,2,1,3.121433,3.438351,3.121433
1.514729,-1.493857,1,.9049025,-.3177783,-2.713755,.5573976,.405654,.0369485,.9029129,2,1,2.098126,1.929304,2.098126
.3549622,.727972,1,.7047281,.0316875,-.9212198,.411484,.4247317,.1637843,.5760395,2,1,2.929964,4.4002,2.929964
-.9439672,-.1813514,1,-1.237988,-1.651386,-1.96554,.7508273,.1439966,.1051761,.8745934,2,0,-1.080245,-2.514152,-2.514152
-.7212046,.982893,1,1.354421,-.0378713,-.1715004,.3564761,.3432284,.3002955,.5775115,2,1,2.788371,1.699464,2.788371
-.9006979,-.6647578,1,.405581,-1.163436,-1.646649,.6644053,.2075675,.1280272,.7154309,2,0,-.5728722,1.054238,1.054238
.8575446,1.387604,1,-2.3829,-.7490007,-1.860507,.6140875,.2903644,.0955481,.856668,2,0,-3.546365,.8817779,.8817779
.030718,-.0785901,1,.9647884,-.3213696,-1.281561,.4993113,.3620782,.1386106,.558305,2,0,1.997189,2.471912,2.471912
-1.19491,-1.483174,1,-1.654294,-2.449775,-2.9645,.8788124,.0758529,.0453346,.9032958,2,1,-4.338469,-4.386406,-4.338469
.2148322,.3614659,1,.5694126,-.2286014,-1.189815,.4762079,.3788927,.1448993,.6374657,2,0,1.295436,4.33609,4.33609
-.0041487,1.39413,1,-1.380028,-.6891112,-1.20146,.5546998,.2784716,.1668286,.697037,2,0,-.3858004,3.469288,3.469288
1.01091,1.264867,1,-.0845466,.1953201,-1.057801,.3901801,.474342,.1354778,.4307947,2,0,.8209367,5.541488,5.541488
-.1762257,2.746846,1,-.2572692,.244836,.2409141,.2817041,.3598522,.3584436,.33698,2,1,3.220725,2.07997,3.220725
-.4681767,.6548405,1,1.737028,.0868427,-.3165468,.3546872,.3868662,.2584467,.5657808,2,1,5.001141,4.41221,5.001141
.3719785,-1.373915,1,.0398303,-1.083248,-2.652625,.7097431,.2402441,.0500128,.9154096,2,1,.6883805,1.661011,.6883805
-.2230017,.9044699,1,.3692463,-.2671191,-.7686371,.4485861,.3434294,.2079845,.6525307,2,1,1.855696,3.42181,1.855696
.4703571,-.0533097,1,.2677469,-.415487,-1.673141,.5412205,.3572157,.1015637,.5458394,2,0,1.638362,2.790862,2.790862
.8440675,-.0473661,1,-.5842324,-.6069984,-2.121979,.6006805,.3273614,.0719581,.7991952,2,1,-.0144787,-.1599792,-.0144787
1.796231,-1.726843,1,-.7833669,-.9826408,-3.640766,.7140034,.2672667,.0187299,.8980047,2,1,-.8752776,.9891637,-.8752776
-1.440282,.598745,1,1.223601,-.5382335,-.2839485,.4279752,.2498428,.322182,.6619674,2,0,2.686737,2.543268,2.543268
-.2202183,.8653386,1,-.1782666,-.5038543,-1.018559,.5088249,.3074307,.1837443,.8127525,2,1,-.2230177,1.904471,-.2230177
-.2085281,.5343434,1,-.1285951,-.6131813,-1.23121,.5453859,.2953947,.1592194,.793229,2,1,.5285398,2.317067,.5285398
1.031194,-.1306574,1,.1633243,-.2617888,-1.930436,.5222591,.401969,.0757719,.904974,2,1,.1455723,2.586653,.1455723
-1.034117,1.057392,1,1.070314,-.2497352,-.1450379,.3782153,.2946324,.3271523,.3816168,2,0,3.753768,1.468073,1.468073
.6958029,-.0018069,1,-.5693267,-.6425982,-2.041703,.6039626,.3176385,.0783989,.7691555,2,1,-.7001707,1.842088,-.7001707
1.161624,1.44903,1,-1.657243,-.3065722,-1.611179,.516631,.3802226,.1031464,.8865321,2,1,-.2990705,3.036865,-.2990705
.4103906,.2575458,1,.3908283,-.263855,-1.390516,.495778,.3807996,.1234224,.7760453,2,1,3.171672,1.400801,3.171672
-1.036594,.3501979,1,-.7218068,-1.264124,-1.361157,.6498357,.1835699,.1665944,.8072386,2,1,-2.883977,.1296864,-2.883977
1.959083,1.608369,1,.5716009,.9850944,-.8264307,.2429736,.6506991,.1063273,.5372836,2,1,3.144607,7.110253,3.144607
-.4172527,1.076758,1,-.6752604,-.6995354,-1.016845,.5380537,.2673137,.1946326,.6954975,2,1,-.0566297,1.564959,-.0566297
1.413873,-.4529378,1,-1.041598,-.7258529,-2.752468,.6461276,.3126687,.0412037,.8777694,2,1,-1.20829,1.220821,-1.20829
1.138228,.7365065,1,-1.073793,-.3683932,-1.861764,.5413472,.3745284,.0841244,.7473373,2,0,-1.135844,2.613651,2.613651
1.64578,.3672749,1,2.203233,1.01641,-.9349897,.2406248,.6649083,.0944669,.3901599,2,1,5.535649,5.801775,5.535649
.9006318,-.1933325,1,.3464595,-.2658847,-1.862064,.5203241,.3988427,.0808332,.5323122,2,1,1.834801,3.77753,1.834801
.3729585,-.2476513,1,1.128213,-.1848886,-1.430939,.4830262,.4014899,.1154839,.8026543,2,1,3.98418,3.791412,3.98418
.7762415,-.9085594,1,.7601449,-.4385852,-2.154302,.567881,.3662538,.0658652,.7827832,2,0,.9277055,1.641252,1.641252
-1.275858,-.9496098,1,.4522492,-1.412125,-1.717245,.7026492,.1711829,.1261678,.7598236,2,0,-1.413013,.6911414,.6911414
.7159051,.1510539,1,1.293525,.1828538,-1.186209,.3990398,.4791027,.1218575,.7627032,2,0,4.231066,2.504999,2.504999
.3051549,.5043374,1,-.1580025,-.4289908,-1.41171,.5277345,.3436427,.1286227,.7694448,2,1,.9740054,2.389998,.9740054
1.451249,-.2663829,1,.0889957,-.1766407,-2.175494,.5123914,.4294255,.0581831,.7196599,2,0,.7557981,3.587735,3.587735
-.4587537,-.2893977,1,.5713345,-.7648403,-1.446402,.5879503,.2736369,.1384128,.7195942,2,1,2.338094,1.823796,2.338094
.4697724,1.604037,1,-.3368486,.0111299,-.7693295,.4041195,.4086424,.1872381,.4241922,2,0,1.017787,2.467719,2.467719
.7060317,.6596786,1,-.2066332,-.2231819,-1.439079,.4908902,.3926971,.1164127,.6532986,2,0,1.504865,4.11364,4.11364
.5438751,-.4756298,1,.2144063,-.5785418,-2.008648,.5900104,.3308279,.0791617,.7279531,2,0,-.8900207,2.414332,2.414332
-.031529,.6188973,1,-.4327497,-.6304547,-1.346846,.5579084,.2970023,.1450893,.6865366,2,1,.2288919,1.364224,.2288919
2.260219,1.169328,1,1.670747,1.374844,-.7717162,.184615,.7300525,.0853326,.8885823,2,0,5.456029,6.817851,6.817851
1.410975,-.9990482,1,.8068678,-.1989687,-2.380681,.5229953,.4286341,.0483706,.6844231,2,1,3.97842,2.929198,3.97842
.2941951,.6139193,1,.4894373,-.1264887,-1.070086,.4496073,.3961868,.1542058,.6492215,2,0,2.004577,1.79286,1.79286
.8543859,-1.240566,1,.0683294,-.8220243,-2.687419,.6633071,.2915506,.0451423,.684679,2,0,1.442302,3.065465,3.065465
1.416919,-.1121694,1,-1.22409,-.6604425,-2.591136,.6283153,.3246019,.0470827,.692799,2,1,-1.255613,2.455519,-1.255613
-.0139109,1.338787,1,-.7805966,-.472461,-.9939646,.5016121,.3127381,.1856499,.6565155,2,0,-.3191844,2.569277,2.569277
-.312326,1.247289,1,-.9328226,-.6922795,-1.03326,.5387121,.2695898,.1916981,.6679088,2,1,-.8021932,.9513794,-.8021932
.5482225,1.431344,1,1.394139,.6747726,-.2097451,.2649444,.5202411,.2148145,.4190047,2,0,3.307042,4.347664,4.347664
.2029193,-.3554375,1,-.4496793,-.9373173,-2.096514,.6602572,.2586077,.0811351,.7993508,2,1,-.2962844,1.76481,-.2962844
-.0352907,1.822094,1,.0324332,.0444898,-.3231555,.3610948,.3775226,.2613826,.475212,2,1,.6145937,2.836962,.6145937
.2286529,.6347799,1,-.4378102,-.5205721,-1.412738,.5441714,.3233361,.1324925,.7555076,2,0,-.9861833,.4451908,.4451908
.6223332,.4158053,1,.1415998,-.2148045,-1.442844,.4894873,.394869,.1156438,.8198096,2,0,1.522674,3.683147,3.683147
.631453,-.5838228,1,.3377721,-.53688,-2.058816,.5840527,.3414192,.074528,.8659278,2,1,1.496784,1.609867,1.496784
-.9810791,.6613141,1,-.4527059,-1.006357,-1.052367,.5832065,.2131901,.2036034,.7057258,2,0,-.7738497,-1.199757,-1.199757
-.1778278,-.2446648,1,.4797508,-.6699309,-1.533347,.5788524,.2962242,.1249234,.7256869,2,0,.0491097,.5889875,.5889875
1.150848,.5390889,1,.6537428,.2571332,-1.301778,.3898233,.5041263,.1060505,.8388028,2,1,2.699135,2.692692,2.699135
.6691606,-.0445144,1,.6384876,-.1809905,-1.573914,.4897937,.4087051,.1015012,.6089705,2,1,1.376434,1.708462,1.376434
1.631978,1.083982,1,-.2340383,.3131852,-1.422464,.3833042,.5242738,.092422,.6593424,2,1,1.43847,3.344275,1.43847
.4795958,.168865,1,-.3743043,-.5819863,-1.782128,.5790163,.323547,.0974367,.8859568,2,0,-.3036986,1.599452,1.599452
.497669,-1.064867,1,1.333306,-.382517,-1.950109,.5481251,.3738993,.0779755,.594718,2,1,2.406742,.8758971,2.406742
.8698694,.0730856,1,.1495009,-.2501945,-1.748407,.5121114,.3987552,.0891335,.6523076,2,1,1.315052,1.451563,1.315052
